RA_cms_cyr,RA_cms_cmn,RA_cms_cmx,RA_SO,RA_dm,RA_lm,RA_xam2,run_mm_cyr,dor_pc_pva,gwt_cm_cav,ele_mt_cav,slp_dg_cav,sgr_dk_rav,tmp_dc_cyr,tmp_dc_cdi,tmp_dc_uyr,pre_mm_cyr,pre_mm_cdi,pre_mm_uyr,aet_mm_cyr,aet_mm_cdi,aet_mm_uyr,cmi_ix_cyr,cmi_ix_cdi,cmi_ix_uyr,snw_pc_cyr,snw_pc_cmx,snw_pc_uyr,for_pc_cse,for_pc_use,crp_pc_cse,crp_pc_use,pst_pc_cse,pst_pc_use,ire_pc_cse,ire_pc_use,gla_pc_cse,gla_pc_use,prm_pc_cse,prm_pc_use,pac_pc_cse,pac_pc_use,cly_pc_cav,cly_pc_uav,slt_pc_cav,slt_pc_uav,snd_pc_cav,snd_pc_uav,soc_th_cav,soc_th_uav,swc_pc_cyr,swc_pc_cdi,swc_pc_uyr,kar_pc_cse,kar_pc_use,ero_kh_cav,ero_kh_uav,pop_ct_csu,pop_ct_usu,ppd_pk_cav,ppd_pk_uav,urb_pc_cse,urb_pc_use,nli_ix_cav,nli_ix_uav,rdd_mk_cav,rdd_mk_uav,hft_ix_c09,hft_ix_u09,gdp_md_cav,gdp_md_usu,hdi_ix_cav
0.09,0.056,0.144,1,0.104159,1.16,0.928448,268,0,86,184,40,86,-30,389,-30,307,46,307,276,67,276,-45,183,-45,50,100,50,60,60,0,0,0,0,5,5,0,0,22,22,0,0,13,13,43,43,44,44,122,122,57,32,57,0,0,17,17,2.209,2.209,210.244,210.315,15,15,6279,6300,2903,2902,357,357,0.058023,116.823,948
0.176,0.096,0.322,1,0.120339,0.55,2.71091,457,0,15,9,6,0,147,220,147,1058,36,1058,826,85,826,-2,110,-2,1,4,1,40,41,100,100,0,0,10,10,0,0,0,0,0,0,18,18,33,33,49,48,33,33,81,36,81,0,0,1894,1915,0.376,0.374,25.496,25.809,0,0,1007,1000,550,543,122,123,0.058068,32.7047,950
0.176,0.096,0.322,1,0.120339,0.55,2.71091,457,0,15,9,6,0,147,220,147,1058,36,1058,826,85,826,-2,110,-2,1,4,1,40,41,100,100,0,0,10,10,0,0,0,0,0,0,18,18,33,33,49,48,33,33,81,36,81,0,0,1894,1915,0.376,0.374,25.496,25.809,0,0,1007,1000,550,543,122,123,0.058068,32.7047,950
0.176,0.096,0.322,1,0.120339,0.55,2.71091,457,0,15,9,6,0,147,220,147,1058,36,1058,826,85,826,-2,110,-2,1,4,1,40,41,100,100,0,0,10,10,0,0,0,0,0,0,18,18,33,33,49,48,33,33,81,36,81,0,0,1894,1915,0.376,0.374,25.496,25.809,0,0,1007,1000,550,543,122,123,0.058068,32.7047,950
1.953,0.756,2.878,3,0.416338,10.1,2.40693,209,0,79,318,10,24,161,241,159,1007,102,1001,853,91,847,-24,86,-24,0,1,0,0,0,30,31,49,52,0,0,0,0,0,0,0,0,27,28,45,46,28,27,17,16,67,29,67,100,87,1317,1250,0.117,1.364,3.523,4.286,0,0,202,200,85,67,75,69,0.046422,58.6822,809
1.953,0.756,2.878,3,0.416338,10.1,2.40693,209,0,79,318,10,24,161,241,159,1007,102,1001,853,91,847,-24,86,-24,0,1,0,0,0,30,31,49,52,0,0,0,0,0,0,0,0,27,28,45,46,28,27,17,16,67,29,67,100,87,1317,1250,0.117,1.364,3.523,4.286,0,0,202,200,85,67,75,69,0.046422,58.6822,809
1.953,0.756,2.878,3,0.416338,10.1,2.40693,209,0,79,318,10,24,161,241,159,1007,102,1001,853,91,847,-24,86,-24,0,1,0,0,0,30,31,49,52,0,0,0,0,0,0,0,0,27,28,45,46,28,27,17,16,67,29,67,100,87,1317,1250,0.117,1.364,3.523,4.286,0,0,202,200,85,67,75,69,0.046422,58.6822,809
67.129,16.792,168.115,6,1.99947,2.26,94.1168,20,1571,25,1525,4,13,135,239,52,221,31,446,189,18,366,-85,92,-54,0,3,21,36,59,2,6,3,38,3,7,0,0,0,1,0,14,19,14,35,33,46,53,11,37,15,9,41,0,13,205,1285,1.321,440.349,363.601,9.946,80,1,6300,300,7178,165,348,48,0.043737,20547.7,889
67.129,16.792,168.115,6,1.99947,2.26,94.1168,20,1571,25,1525,4,13,135,239,52,221,31,446,189,18,366,-85,92,-54,0,3,21,36,59,2,6,3,38,3,7,0,0,0,1,0,14,19,14,35,33,46,53,11,37,15,9,41,0,13,205,1285,1.321,440.349,363.601,9.946,80,1,6300,300,7178,165,348,48,0.043737,20547.7,889
67.129,16.792,168.115,6,1.99947,2.26,94.1168,20,1571,25,1525,4,13,135,239,52,221,31,446,189,18,366,-85,92,-54,0,3,21,36,59,2,6,3,38,3,7,0,0,0,1,0,14,19,14,35,33,46,53,11,37,15,9,41,0,13,205,1285,1.321,440.349,363.601,9.946,80,1,6300,300,7178,165,348,48,0.043737,20547.7,889
2.766,0.754,10.295,4,0.715861,6.17,7.68071,74,362,773,1766,130,83,79,231,32,375,53,481,325,50,405,-66,77,-43,7,39,29,100,78,11,2,28,30,1,0,0,0,0,2,8,24,15,11,33,32,53,57,37,54,30,10,50,7,0,2104,908,0.073,3.276,3.873,1.206,0,0,668,100,200,98,61,34,0.055481,176.872,951
2.766,0.754,10.295,4,0.715861,6.17,7.68071,74,362,773,1766,130,83,79,231,32,375,53,481,325,50,405,-66,77,-43,7,39,29,100,78,11,2,28,30,1,0,0,0,0,2,8,24,15,11,33,32,53,57,37,54,30,10,50,7,0,2104,908,0.073,3.276,3.873,1.206,0,0,668,100,200,98,61,34,0.055481,176.872,951
2.766,0.754,10.295,4,0.715861,6.17,7.68071,74,362,773,1766,130,83,79,231,32,375,53,481,325,50,405,-66,77,-43,7,39,29,100,78,11,2,28,30,1,0,0,0,0,2,8,24,15,11,33,32,53,57,37,54,30,10,50,7,0,2104,908,0.073,3.276,3.873,1.206,0,0,668,100,200,98,61,34,0.055481,176.872,951
5.563,1.166,23.128,4,0.93274,4.62,15.9838,136,0,37,1354,3,22,89,272,34,464,33,497,397,65,424,-58,152,-45,18,84,40,26,89,38,9,3,16,51,2,0,0,0,0,0,21,21,22,41,42,38,36,25,32,40,38,51,100,62,238,1658,4.649,41.306,299.058,29.68,23,3,5253,500,2635,302,320,46,0.042655,2559.59,925
5.563,1.166,23.128,4,0.93274,4.62,15.9838,136,0,37,1354,3,22,89,272,34,464,33,497,397,65,424,-58,152,-45,18,84,40,26,89,38,9,3,16,51,2,0,0,0,0,0,21,21,22,41,42,38,36,25,32,40,38,51,100,62,238,1658,4.649,41.306,299.058,29.68,23,3,5253,500,2635,302,320,46,0.042655,2559.59,925
5.563,1.166,23.128,4,0.93274,4.62,15.9838,136,0,37,1354,3,22,89,272,34,464,33,497,397,65,424,-58,152,-45,18,84,40,26,89,38,9,3,16,51,2,0,0,0,0,0,21,21,22,41,42,38,36,25,32,40,38,51,100,62,238,1658,4.649,41.306,299.058,29.68,23,3,5253,500,2635,302,320,46,0.042655,2559.59,925
0.217,0.038,1.063,2,0.21507,6.93,1.06883,81,0,794,2441,130,335,20,233,16,518,21,537,441,74,456,-38,157,-34,50,100,53,100,96,8,6,16,19,0,0,0,0,0,0,33,36,22,21,42,41,36,38,34,34,57,45,60,100,100,1564,1667,0.0,0.0,0.0,0.005,0,0,272,100,70,28,17,21,0.042588,0.023142,922
0.217,0.038,1.063,2,0.21507,6.93,1.06883,81,0,794,2441,130,335,20,233,16,518,21,537,441,74,456,-38,157,-34,50,100,53,100,96,8,6,16,19,0,0,0,0,0,0,33,36,22,21,42,41,36,38,34,34,57,45,60,100,100,1564,1667,0.0,0.0,0.0,0.005,0,0,272,100,70,28,17,21,0.042588,0.023142,922
0.217,0.038,1.063,2,0.21507,6.93,1.06883,81,0,794,2441,130,335,20,233,16,518,21,537,441,74,456,-38,157,-34,50,100,53,100,96,8,6,16,19,0,0,0,0,0,0,33,36,22,21,42,41,36,38,34,34,57,45,60,100,100,1564,1667,0.0,0.0,0.0,0.005,0,0,272,100,70,28,17,21,0.042588,0.023142,922
0.124,0.049,0.313,1,0.133117,0.54,2.27778,379,0,456,378,81,0,109,241,109,1028,39,1028,831,99,831,-6,104,-6,3,11,3,100,100,15,15,7,7,0,0,0,0,0,0,1,1,23,23,43,43,34,34,41,41,82,38,82,100,100,3851,3851,0.994,0.994,96.147,96.152,0,0,1773,1800,476,476,172,172,0.058068,42.5811,950
0.124,0.049,0.313,1,0.133117,0.54,2.27778,379,0,456,378,81,0,109,241,109,1028,39,1028,831,99,831,-6,104,-6,3,11,3,100,100,15,15,7,7,0,0,0,0,0,0,1,1,23,23,43,43,34,34,41,41,82,38,82,100,100,3851,3851,0.994,0.994,96.147,96.152,0,0,1773,1800,476,476,172,172,0.058068,42.5811,950
0.124,0.049,0.313,1,0.133117,0.54,2.27778,379,0,456,378,81,0,109,241,109,1028,39,1028,831,99,831,-6,104,-6,3,11,3,100,100,15,15,7,7,0,0,0,0,0,0,1,1,23,23,43,43,34,34,41,41,82,38,82,100,100,3851,3851,0.994,0.994,96.147,96.152,0,0,1773,1800,476,476,172,172,0.058068,42.5811,950
0.179,0.075,0.456,1,0.149345,2.41,1.04108,380,0,118,174,15,151,117,247,117,972,35,972,819,102,819,-14,107,-14,4,23,4,22,22,43,43,19,19,0,0,0,0,0,0,0,0,24,24,42,42,35,35,27,27,77,44,77,100,100,4076,4076,0.891,0.891,59.988,59.976,0,0,2453,2500,831,830,230,230,0.058068,35.0938,950
0.179,0.075,0.456,1,0.149345,2.41,1.04108,380,0,118,174,15,151,117,247,117,972,35,972,819,102,819,-14,107,-14,4,23,4,22,22,43,43,19,19,0,0,0,0,0,0,0,0,24,24,42,42,35,35,27,27,77,44,77,100,100,4076,4076,0.891,0.891,59.988,59.976,0,0,2453,2500,831,830,230,230,0.058068,35.0938,950
0.179,0.075,0.456,1,0.149345,2.41,1.04108,380,0,118,174,15,151,117,247,117,972,35,972,819,102,819,-14,107,-14,4,23,4,22,22,43,43,19,19,0,0,0,0,0,0,0,0,24,24,42,42,35,35,27,27,77,44,77,100,100,4076,4076,0.891,0.891,59.988,59.976,0,0,2453,2500,831,830,230,230,0.058068,35.0938,950
959.23,277.315,1895.726,6,4.56186,2.0,829.438,589,91,18,24,14,5,181,191,165,1497,93,1439,1126,100,1053,0,107,4,1,3,0,100,76,3,13,1,7,0,0,0,0,0,0,1,1,18,22,36,37,46,41,52,31,79,41,80,100,26,499,1111,0.002,1382.273,1.041,29.781,0,2,535,1000,53,365,53,91,0.043949,58036.9,803
959.23,277.315,1895.726,6,4.56186,2.0,829.438,589,91,18,24,14,5,181,191,165,1497,93,1439,1126,100,1053,0,107,4,1,3,0,100,76,3,13,1,7,0,0,0,0,0,0,1,1,18,22,36,37,46,41,52,31,79,41,80,100,26,499,1111,0.002,1382.273,1.041,29.781,0,2,535,1000,53,365,53,91,0.043949,58036.9,803
959.23,277.315,1895.726,6,4.56186,2.0,829.438,589,91,18,24,14,5,181,191,165,1497,93,1439,1126,100,1053,0,107,4,1,3,0,100,76,3,13,1,7,0,0,0,0,0,0,1,1,18,22,36,37,46,41,52,31,79,41,80,100,26,499,1111,0.002,1382.273,1.041,29.781,0,2,535,1000,53,365,53,91,0.043949,58036.9,803
0.592,0.149,1.026,1,0.207804,5.5,0.881091,1348,0,561,1053,151,710,68,166,68,1892,298,1892,651,97,651,52,181,52,27,60,27,100,100,0,0,0,0,0,0,0,0,0,0,95,95,10,10,39,39,51,51,106,106,81,56,81,0,0,790,790,0.0,0.0,0.001,0.001,0,0,0,0,20,20,13,13,0.047639,0.002294,928
0.592,0.149,1.026,1,0.207804,5.5,0.881091,1348,0,561,1053,151,710,68,166,68,1892,298,1892,651,97,651,52,181,52,27,60,27,100,100,0,0,0,0,0,0,0,0,0,0,95,95,10,10,39,39,51,51,106,106,81,56,81,0,0,790,790,0.0,0.0,0.001,0.001,0,0,0,0,20,20,13,13,0.047639,0.002294,928
0.592,0.149,1.026,1,0.207804,5.5,0.881091,1348,0,561,1053,151,710,68,166,68,1892,298,1892,651,97,651,52,181,52,27,60,27,100,100,0,0,0,0,0,0,0,0,0,0,95,95,10,10,39,39,51,51,106,106,81,56,81,0,0,790,790,0.0,0.0,0.001,0.001,0,0,0,0,20,20,13,13,0.047639,0.002294,928
0.062,0.005,0.234,2,0.162217,5.52,0.246558,24,0,1021,263,73,62,111,220,107,209,27,224,185,32,197,-81,153,-79,1,8,2,53,16,45,60,9,7,34,26,0,0,0,0,0,0,16,16,38,37,46,47,17,17,20,25,22,0,0,837,748,0.294,0.867,17.348,10.139,0,0,1470,1400,246,256,150,106,0.055867,99.6699,948
0.062,0.005,0.234,2,0.162217,5.52,0.246558,24,0,1021,263,73,62,111,220,107,209,27,224,185,32,197,-81,153,-79,1,8,2,53,16,45,60,9,7,34,26,0,0,0,0,0,0,16,16,38,37,46,47,17,17,20,25,22,0,0,837,748,0.294,0.867,17.348,10.139,0,0,1470,1400,246,256,150,106,0.055867,99.6699,948
0.062,0.005,0.234,2,0.162217,5.52,0.246558,24,0,1021,263,73,62,111,220,107,209,27,224,185,32,197,-81,153,-79,1,8,2,53,16,45,60,9,7,34,26,0,0,0,0,0,0,16,16,38,37,46,47,17,17,20,25,22,0,0,837,748,0.294,0.867,17.348,10.139,0,0,1470,1400,246,256,150,106,0.055867,99.6699,948
3.157,1.842,6.025,3,0.516599,4.79,4.77557,483,0,123,31,20,36,129,244,127,1057,35,1074,847,100,850,-7,112,-4,2,15,2,0,24,0,4,0,2,0,0,0,0,0,0,8,4,15,17,34,36,51,47,25,26,80,39,81,0,0,190,1776,41.594,234.249,2600.23,1183.483,100,76,6300,6200,9830,5977,417,367,0.064307,15500.4,953
0.455,0.264,0.833,1,0.171086,5.72,0.897902,503,0,96,31,16,35,131,239,131,1072,40,1072,844,98,844,-2,110,-2,3,22,3,100,100,13,14,1,1,0,0,0,0,0,0,11,11,18,18,35,35,46,46,34,34,82,36,82,0,0,1272,1286,1.645,1.641,57.396,57.782,0,0,3032,3000,2822,2794,254,254,0.064307,111.949,953
0.455,0.264,0.833,1,0.171086,5.72,0.897902,503,0,96,31,16,35,131,239,131,1072,40,1072,844,98,844,-2,110,-2,3,22,3,100,100,13,14,1,1,0,0,0,0,0,0,11,11,18,18,35,35,46,46,34,34,82,36,82,0,0,1272,1286,1.645,1.641,57.396,57.782,0,0,3032,3000,2822,2794,254,254,0.064307,111.949,953
0.455,0.264,0.833,1,0.171086,5.72,0.897902,503,0,96,31,16,35,131,239,131,1072,40,1072,844,98,844,-2,110,-2,3,22,3,100,100,13,14,1,1,0,0,0,0,0,0,11,11,18,18,35,35,46,46,34,34,82,36,82,0,0,1272,1286,1.645,1.641,57.396,57.782,0,0,3032,3000,2822,2794,254,254,0.064307,111.949,953
7.164,2.294,25.724,4,1.03364,2.09,17.4679,338,0,2,217,3,5,106,284,105,932,64,931,786,111,785,-12,112,-12,7,28,8,0,2,92,89,1,1,1,1,0,0,0,0,1,0,27,27,52,54,20,19,25,25,78,38,78,0,0,8200,8379,0.025,7.809,10.092,11.89,0,0,1927,1100,268,377,231,109,0.055147,441.764,950
7.164,2.294,25.724,4,1.03364,2.09,17.4679,338,0,2,217,3,5,106,284,105,932,64,931,786,111,785,-12,112,-12,7,28,8,0,2,92,89,1,1,1,1,0,0,0,0,1,0,27,27,52,54,20,19,25,25,78,38,78,0,0,8200,8379,0.025,7.809,10.092,11.89,0,0,1927,1100,268,377,231,109,0.055147,441.764,950
7.164,2.294,25.724,4,1.03364,2.09,17.4679,338,0,2,217,3,5,106,284,105,932,64,931,786,111,785,-12,112,-12,7,28,8,0,2,92,89,1,1,1,1,0,0,0,0,1,0,27,27,52,54,20,19,25,25,78,38,78,0,0,8200,8379,0.025,7.809,10.092,11.89,0,0,1927,1100,268,377,231,109,0.055147,441.764,950
0.856,0.493,2.08,1,0.252647,9.85,1.56487,787,0,405,582,111,361,44,275,44,1206,38,1206,719,112,719,31,116,31,29,85,29,100,100,0,0,1,1,0,0,0,0,0,0,91,91,8,8,36,36,56,56,101,101,92,22,92,0,0,227,227,0.094,0.094,2.816,2.816,0,0,269,300,326,326,48,48,0.057322,1.2309,951
0.856,0.493,2.08,1,0.252647,9.85,1.56487,787,0,405,582,111,361,44,275,44,1206,38,1206,719,112,719,31,116,31,29,85,29,100,100,0,0,1,1,0,0,0,0,0,0,91,91,8,8,36,36,56,56,101,101,92,22,92,0,0,227,227,0.094,0.094,2.816,2.816,0,0,269,300,326,326,48,48,0.057322,1.2309,951
0.856,0.493,2.08,1,0.252647,9.85,1.56487,787,0,405,582,111,361,44,275,44,1206,38,1206,719,112,719,31,116,31,29,85,29,100,100,0,0,1,1,0,0,0,0,0,0,91,91,8,8,36,36,56,56,101,101,92,22,92,0,0,227,227,0.094,0.094,2.816,2.816,0,0,269,300,326,326,48,48,0.057322,1.2309,951
6.484,1.431,17.313,3,0.826142,6.66,12.3797,157,0,718,1196,153,62,78,240,50,511,66,594,435,75,500,-52,175,-40,17,78,36,42,58,1,0,27,5,0,0,0,0,0,0,0,0,17,17,39,41,44,42,28,40,47,60,58,0,0,2751,1385,0.605,3.058,24.197,2.961,0,0,755,300,153,47,63,26,0.041841,118.408,884
6.484,1.431,17.313,3,0.826142,6.66,12.3797,157,0,718,1196,153,62,78,240,50,511,66,594,435,75,500,-52,175,-40,17,78,36,42,58,1,0,27,5,0,0,0,0,0,0,0,0,17,17,39,41,44,42,28,40,47,60,58,0,0,2751,1385,0.605,3.058,24.197,2.961,0,0,755,300,153,47,63,26,0.041841,118.408,884
6.484,1.431,17.313,3,0.826142,6.66,12.3797,157,0,718,1196,153,62,78,240,50,511,66,594,435,75,500,-52,175,-40,17,78,36,42,58,1,0,27,5,0,0,0,0,0,0,0,0,17,17,39,41,44,42,28,40,47,60,58,0,0,2751,1385,0.605,3.058,24.197,2.961,0,0,755,300,153,47,63,26,0.041841,118.408,884
0.242,0.063,0.744,1,0.196017,11.24,0.691815,220,0,541,1815,143,424,74,246,74,618,43,618,515,82,515,-41,154,-41,19,74,19,60,60,12,12,8,8,1,1,0,0,0,0,50,50,22,22,43,43,36,36,27,27,54,52,54,0,0,1911,1910,26.326,26.326,754.728,755.148,33,33,4370,4400,3924,3926,241,241,0.042655,1208.71,925
0.242,0.063,0.744,1,0.196017,11.24,0.691815,220,0,541,1815,143,424,74,246,74,618,43,618,515,82,515,-41,154,-41,19,74,19,60,60,12,12,8,8,1,1,0,0,0,0,50,50,22,22,43,43,36,36,27,27,54,52,54,0,0,1911,1910,26.326,26.326,754.728,755.148,33,33,4370,4400,3924,3926,241,241,0.042655,1208.71,925
0.242,0.063,0.744,1,0.196017,11.24,0.691815,220,0,541,1815,143,424,74,246,74,618,43,618,515,82,515,-41,154,-41,19,74,19,60,60,12,12,8,8,1,1,0,0,0,0,50,50,22,22,43,43,36,36,27,27,54,52,54,0,0,1911,1910,26.326,26.326,754.728,755.148,33,33,4370,4400,3924,3926,241,241,0.042655,1208.71,925
122.403,56.057,391.445,5,2.62123,7.6,201.742,429,43,301,195,40,11,117,259,104,1054,48,971,839,111,793,-6,116,-8,2,16,10,85,5,14,61,3,3,1,1,0,0,0,0,2,0,23,24,42,49,35,27,37,25,80,42,80,100,73,4761,5099,1.387,1331.516,73.109,135.141,5,10,4064,2800,1249,1245,342,232,0.047436,59623.4,925
122.403,56.057,391.445,5,2.62123,7.6,201.742,429,43,301,195,40,11,117,259,104,1054,48,971,839,111,793,-6,116,-8,2,16,10,85,5,14,61,3,3,1,1,0,0,0,0,2,0,23,24,42,49,35,27,37,25,80,42,80,100,73,4761,5099,1.387,1331.516,73.109,135.141,5,10,4064,2800,1249,1245,342,232,0.047436,59623.4,925
122.403,56.057,391.445,5,2.62123,7.6,201.742,429,43,301,195,40,11,117,259,104,1054,48,971,839,111,793,-6,116,-8,2,16,10,85,5,14,61,3,3,1,1,0,0,0,0,2,0,23,24,42,49,35,27,37,25,80,42,80,100,73,4761,5099,1.387,1331.516,73.109,135.141,5,10,4064,2800,1249,1245,342,232,0.047436,59623.4,925
323.82,99.069,683.49,5,3.18825,4.74,332.264,546,230,21,32,7,6,175,202,162,1384,80,1446,1049,102,1050,-2,114,6,0,1,0,70,80,19,11,20,7,0,0,0,0,0,0,0,1,19,22,37,37,44,41,40,32,77,44,81,89,14,287,1144,0.042,895.308,3.87,55.96,0,4,750,1400,535,614,74,113,0.043949,37905.4,803
323.82,99.069,683.49,5,3.18825,4.74,332.264,546,230,21,32,7,6,175,202,162,1384,80,1446,1049,102,1050,-2,114,6,0,1,0,70,80,19,11,20,7,0,0,0,0,0,0,0,1,19,22,37,37,44,41,40,32,77,44,81,89,14,287,1144,0.042,895.308,3.87,55.96,0,4,750,1400,535,614,74,113,0.043949,37905.4,803
323.82,99.069,683.49,5,3.18825,4.74,332.264,546,230,21,32,7,6,175,202,162,1384,80,1446,1049,102,1050,-2,114,6,0,1,0,70,80,19,11,20,7,0,0,0,0,0,0,0,1,19,22,37,37,44,41,40,32,77,44,81,89,14,287,1144,0.042,895.308,3.87,55.96,0,4,750,1400,535,614,74,113,0.043949,37905.4,803
2.006,0.923,7.205,2,0.600553,2.32,5.61983,681,0,594,509,116,108,65,259,57,1088,47,1129,759,110,747,17,115,24,19,71,11,100,60,4,12,4,7,0,0,0,0,0,0,0,0,18,18,39,40,44,42,75,76,89,28,92,0,0,584,829,0.055,0.609,11.976,6.545,0,0,852,600,204,102,103,55,0.063747,29.618,952
2.006,0.923,7.205,2,0.600553,2.32,5.61983,681,0,594,509,116,108,65,259,57,1088,47,1129,759,110,747,17,115,24,19,71,11,100,60,4,12,4,7,0,0,0,0,0,0,0,0,18,18,39,40,44,42,75,76,89,28,92,0,0,584,829,0.055,0.609,11.976,6.545,0,0,852,600,204,102,103,55,0.063747,29.618,952
2.006,0.923,7.205,2,0.600553,2.32,5.61983,681,0,594,509,116,108,65,259,57,1088,47,1129,759,110,747,17,115,24,19,71,11,100,60,4,12,4,7,0,0,0,0,0,0,0,0,18,18,39,40,44,42,75,76,89,28,92,0,0,584,829,0.055,0.609,11.976,6.545,0,0,852,600,204,102,103,55,0.063747,29.618,952
67.856,17.06,174.52,6,2.01581,7.76,97.4214,14,1554,258,1527,10,6,132,237,54,221,31,441,187,18,363,-85,93,-54,1,6,20,35,58,13,6,49,38,19,6,0,0,0,1,0,14,19,14,36,33,45,53,11,36,15,10,40,0,13,645,1268,1.322,1045.942,60.092,23.027,7,2,3235,400,1353,265,258,53,0.043737,49933.0,889
67.856,17.06,174.52,6,2.01581,7.76,97.4214,14,1554,258,1527,10,6,132,237,54,221,31,441,187,18,363,-85,93,-54,1,6,20,35,58,13,6,49,38,19,6,0,0,0,1,0,14,19,14,36,33,45,53,11,36,15,10,40,0,13,645,1268,1.322,1045.942,60.092,23.027,7,2,3235,400,1353,265,258,53,0.043737,49933.0,889
67.856,17.06,174.52,6,2.01581,7.76,97.4214,14,1554,258,1527,10,6,132,237,54,221,31,441,187,18,363,-85,93,-54,1,6,20,35,58,13,6,49,38,19,6,0,0,0,1,0,14,19,14,36,33,45,53,11,36,15,10,40,0,13,645,1268,1.322,1045.942,60.092,23.027,7,2,3235,400,1353,265,258,53,0.043737,49933.0,889
0.834,0.151,3.385,2,0.329494,12.47,2.50489,207,0,489,3083,157,123,-2,239,-10,571,26,624,470,74,483,-27,155,-13,49,100,55,97,93,1,1,23,24,1,0,0,0,7,17,10,44,13,13,39,38,48,49,47,49,65,41,72,0,0,3098,6689,0.15,0.18,2.72,1.433,0,0,566,300,110,93,30,29,0.055481,9.64689,951
0.834,0.151,3.385,2,0.329494,12.47,2.50489,207,0,489,3083,157,123,-2,239,-10,571,26,624,470,74,483,-27,155,-13,49,100,55,97,93,1,1,23,24,1,0,0,0,7,17,10,44,13,13,39,38,48,49,47,49,65,41,72,0,0,3098,6689,0.15,0.18,2.72,1.433,0,0,566,300,110,93,30,29,0.055481,9.64689,951
0.834,0.151,3.385,2,0.329494,12.47,2.50489,207,0,489,3083,157,123,-2,239,-10,571,26,624,470,74,483,-27,155,-13,49,100,55,97,93,1,1,23,24,1,0,0,0,7,17,10,44,13,13,39,38,48,49,47,49,65,41,72,0,0,3098,6689,0.15,0.18,2.72,1.433,0,0,566,300,110,93,30,29,0.055481,9.64689,951
0.049,0.003,0.274,1,0.120973,1.77,0.772316,106,0,829,1868,104,653,45,219,45,448,40,448,383,63,383,-54,164,-54,31,84,31,99,99,2,2,94,94,0,0,0,0,0,0,0,0,20,20,44,44,36,36,32,32,44,45,44,0,0,1583,1583,0.0,0.0,0.002,0.002,0,0,0,0,0,0,20,20,0.041841,0.001502,884
0.049,0.003,0.274,1,0.120973,1.77,0.772316,106,0,829,1868,104,653,45,219,45,448,40,448,383,63,383,-54,164,-54,31,84,31,99,99,2,2,94,94,0,0,0,0,0,0,0,0,20,20,44,44,36,36,32,32,44,45,44,0,0,1583,1583,0.0,0.0,0.002,0.002,0,0,0,0,0,0,20,20,0.041841,0.001502,884
0.049,0.003,0.274,1,0.120973,1.77,0.772316,106,0,829,1868,104,653,45,219,45,448,40,448,383,63,383,-54,164,-54,31,84,31,99,99,2,2,94,94,0,0,0,0,0,0,0,0,20,20,44,44,36,36,32,32,44,45,44,0,0,1583,1583,0.0,0.0,0.002,0.002,0,0,0,0,0,0,20,20,0.041841,0.001502,884
0.22,0.139,0.446,1,0.141786,0.69,2.00145,887,0,620,260,51,0,82,262,82,1243,24,1243,804,112,804,23,122,23,22,81,22,100,100,1,1,1,1,0,0,0,0,0,0,0,0,6,6,33,33,61,61,70,70,89,30,89,0,0,194,194,0.68,0.68,86.677,86.673,0,0,3118,3100,885,885,251,251,0.071149,64.0662,955
35.559,23.216,70.849,5,1.37685,3.81,43.5462,868,374,241,79,37,8,94,264,80,1183,24,1232,809,111,796,14,126,23,12,45,21,100,95,4,2,1,1,2,1,0,0,0,0,7,3,7,6,33,33,60,61,58,71,86,36,89,0,0,283,336,3.056,179.861,246.714,141.856,19,14,5506,2900,2532,1329,362,199,0.071149,12198.1,955
35.559,23.216,70.849,5,1.37685,3.81,43.5462,868,374,241,79,37,8,94,264,80,1183,24,1232,809,111,796,14,126,23,12,45,21,100,95,4,2,1,1,2,1,0,0,0,0,7,3,7,6,33,33,60,61,58,71,86,36,89,0,0,283,336,3.056,179.861,246.714,141.856,19,14,5506,2900,2532,1329,362,199,0.071149,12198.1,955
0.154,0.074,0.317,1,0.131399,4.79,0.496242,186,0,182,421,16,63,120,288,120,880,115,880,746,100,746,-23,70,-23,4,17,4,0,0,28,28,53,53,0,0,0,0,0,0,0,0,23,23,49,49,28,28,20,20,67,15,67,100,100,1683,1683,0.022,0.022,0.863,0.863,0,0,0,0,14,14,44,44,0.051129,1.26485,934
0.154,0.074,0.317,1,0.131399,4.79,0.496242,186,0,182,421,16,63,120,288,120,880,115,880,746,100,746,-23,70,-23,4,17,4,0,0,28,28,53,53,0,0,0,0,0,0,0,0,23,23,49,49,28,28,20,20,67,15,67,100,100,1683,1683,0.022,0.022,0.863,0.863,0,0,0,0,14,14,44,44,0.051129,1.26485,934
0.154,0.074,0.317,1,0.131399,4.79,0.496242,186,0,182,421,16,63,120,288,120,880,115,880,746,100,746,-23,70,-23,4,17,4,0,0,28,28,53,53,0,0,0,0,0,0,0,0,23,23,49,49,28,28,20,20,67,15,67,100,100,1683,1683,0.022,0.022,0.863,0.863,0,0,0,0,14,14,44,44,0.051129,1.26485,934
0.033,0.0,0.137,2,0.0981287,17.28,0.151736,29,0,1262,1526,35,83,94,231,87,174,11,193,152,22,169,-86,96,-84,5,39,6,5,3,0,1,76,91,0,0,0,0,0,0,0,0,15,15,31,30,54,56,9,11,14,15,16,0,0,1217,813,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,25,0.048454,0.0,905
