,FPI_Ratio_0,FPI_Ratio_1,FPI_Ratio_2,FPI_Ratio_3,FPI_Ratio_4,FPI_Ratio_5,FPI_Ratio_6,FPI_Ratio_7,FPI_Ratio_8,FPI_Ratio_9
Canopy_Cover,0.072952567675038,0.0535997324729858,0.0778184270365952,0.0133226993809285,0.0346171059729871,0.4761884500276707,0.0499028798644527,0.0478549776547971,0.0670627164562014,0.2225822229966522
dor_pc_pva,0.0092880489691881,0.0104528619455878,0.0577014036103894,0.0117862249584978,0.0042780872211251,0.0144795108654457,0.0048822667912367,0.0433438926028022,0.0155826080842478,0.0254697870992457
Algal_Mat_Coverage,0.0325763915355921,0.0391693990698761,0.0463009718296691,0.0076784906153956,0.005881177092459,0.0524395344400359,0.014653915006996,0.0507928103654717,0.0300185294907417,0.0414228634692507
Percent_Coarse_Sand,0.0809275031230512,0.0380775108956599,0.1201785524986983,0.0276507391827421,0.0177439666859551,0.0488081635314409,0.0501268316776018,0.0867091657327254,0.025172584501164,0.041771997109059
gdp_md_cav,0.0387435614817993,0.026931187267543,0.0498926966905762,0.016877592222441,0.024864239098382,0.0417169233024029,0.0157401268345276,0.0179288056551824,0.0292245935568246,0.0249070522445814
slp_dg_cav,0.1343394877800792,0.0277404665026842,0.0574321906346202,0.0206765156860807,0.0280483631523995,0.0219855164315578,0.0079846476073165,0.0409318568462732,0.1542036961783038,0.0693021171753925
del_13C_permil,0.0267440973740871,0.0072812183846618,0.0588335293493653,0.0058399373928928,0.0376440738825638,0.022529157610762,0.0048832378488679,0.0209162307150065,0.0362886871220962,0.0285468456828418
pH,0.0910906514498158,0.014267718841858,0.0744599686717474,0.0222201236109251,0.0337306549223135,0.0222009124072021,0.0097517941598299,0.0338557620160713,0.0198620155764804,0.0505665410144312
gla_pc_use,0.0344581464506254,0.0088448266497529,0.0475752752498243,0.0074766925596274,0.0089176292062908,0.0174355923252191,0.0132008321887877,0.015020354392307,0.0049344921562515,0.0379406517272432
ire_pc_use,0.2890841236745989,0.0307755670050838,0.1227223561255312,0.0193074055779946,0.1098075563823918,0.0252078993516169,0.0127610031112325,0.0245051586911217,0.0582908065998364,0.0456896334165687
Percent_Clay,0.0838061251508646,0.0423444195717044,0.0540547524592189,0.0377080473258166,0.0203049222772427,0.0180274123739478,0.0311954750124135,0.0279093499107255,0.0214641962581327,0.0225785315465004
sgr_dk_rav,0.0357926296977586,0.026215058359608,0.0656416380746823,0.0197048844017482,0.0138547832579268,0.0148331189279352,0.0423051870993306,0.0095319793367859,0.010914846752546,0.0144994013425506
Water_Depth_cm,0.1617097183195989,0.324156496725784,0.042791576131995,0.0644310104096399,0.0989315206962154,0.0737464825224748,0.0402292996801809,0.1198507082512255,0.1482887511248023,0.0641183149288549
ire_pc_cse,0.082097132975605,0.0391728004125976,0.0671007517322221,0.0025174043611203,0.0408424312456596,0.0220861505637427,0.0094480511906532,0.0137008469174645,0.0178815745558814,0.036989831857213
Macrophyte_Coverage,0.057629715259241,0.0244344355246603,0.085463637451902,0.0208924137811918,0.0372434547453598,0.0512384458101351,0.009490646529997,0.0970995137719464,0.0307647113452505,0.0275083018707208
del_15N_permil,0.0490138527736999,0.0240113071975999,0.0438039362909071,0.0260481135690798,0.0389700216772241,0.0435059631141665,0.0812236821374453,0.0224523580047382,0.0360895924357795,0.0292360611423493
dist_m,0.1648778465767626,0.1081853794765685,0.0851139216967918,0.0819420366752311,0.1349111642811922,0.0610126797132752,0.0215006520612229,0.0666952967836116,0.1191278281737669,0.0871557758471834
gwt_cm_cav,0.0739800896219017,0.038625751434238,0.0906971783744661,0.0898546633716932,0.1062102568808141,0.0284179232027561,0.0580214885053513,0.0829924296956916,0.0671030768805615,0.0613458850087565
Percent_Fine_Sand,0.2112268492640827,0.1069276857445777,0.075685474842616,0.1208415513081644,0.1805267141782513,0.0780992367437354,0.0487449702924946,0.0582618297142628,0.1904734909148523,0.1166039956985165
tmp_dc_cdi,0.0367278190384159,0.0101393319015938,0.060139353535409,0.0196632904704006,0.0197895536858665,0.0104822161809913,0.0040680540713656,0.0255143346179162,0.0403188314476511,0.0762592813247587
